plot_row,plot_column,plant_id,plot_id,SF16h_HGT1_120,SF16h_HGT2_120,SF16h_HGT3_120,SF16h_TWT_120,SF16h_WTP_120,SF16h_WTL_120,SF16h_PAN1_120,SF16h_PAN2_120,SF16h_PAN3_120,2016_07_13-14_Leaf_Necrosis,2016_07_13-14_vegetation_index,2016_08_05-08_vegetation_index,2016_07_13_BAP_Leaf_Area,2016_07_13_laser_plant_height,2016_07_light_interception,2016_08_light_interception,2016_09_light_interception,accession_photoperiod,accession_type,accession_origin,accession_race,Notes,x_of_y,plot_plan_tag,plot_plan_con,plot_plan_barcode,plot_plan_end
33,5,PI_330833,SF-BE-r1-p0221,,,,,,,,,,,,0.085644,,,,41.6756,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,1 of 4,,,SF-BE-r1-p0221,
33,6,PI_569435,SF-BE-r1-p0269,,,,,,,,,,,,0.099223,,,,68.2445,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,,1 of 4,,,SF-BE-r1-p0269,
33,7,PI_585448,SF-BE-r1-p0317,,,,,,,,,,,,0.095023,,,,70.8044,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ghana,Guinea,,1 of 4,,,SF-BE-r1-p0317,
33,8,PI_152728,SF-BE-r1-p0365,,,,,,,,,,,,0.088552,,,,61.2812,,PHOTOPERIOD_SENSITIVE,Cellulosic,Sudan,Durra,,1 of 4,,,SF-BE-r1-p0365,
33,9,PI_570087,SF-BE-r1-p0413,,,,,,,,,,,,0.091855,,,,79.8696,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,,1 of 4,,,SF-BE-r1-p0413,
33,10,PI_329585,SF-BE-r1-p0461,,,,,,,,,,,,0.073811,,,,50.4232,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,1 of 4,,,SF-BE-r1-p0461,
33,11,PI_569453,SF-BE-r1-p0509,,,,,,,,,,,,0.073668,,,,83.5598,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,,1 of 4,,,SF-BE-r1-p0509,
33,12,PI_157035,SF-BE-r1-p0557,,,,,,,,,,,,0.086348,,,,80.2052,,PHOTOPERIOD_SENSITIVE,Sweet,Kenya,,,1 of 4,,,SF-BE-r1-p0557,
33,13,PI_569097,SF-BE-r1-p0605,,,,,,,,,,,,0.084326,,,,76.7188,,PHOTOPERIOD_SENSITIVE,Cellulosic,Sudan,Durra,,1 of 4,,,SF-BE-r1-p0605,
33,14,PI_329570,SF-BE-r1-p0653,,,,,,,,,,,,0.090127,,,,53.6691,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,1 of 4,,,SF-BE-r1-p0653,
33,15,PI_329471,SF-BE-r1-p0701,,,,,,,,,,,,0.07124,,,,36.5445,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,1 of 4,,,SF-BE-r1-p0701,
33,16,CHECK,SF-BE-r1-p0749,,,,,,,,,,,,0.067155,,,,59.1398,,,,,,,1 of 4,,,SF-BE-r1-p0749,
33,17,PI_157033,SF-BE-r1-p0797,,,,,,,,,,,,0.07762,,,,74.5354,,PHOTOPERIOD_SENSITIVE,Sweet,Kenya,Caudatum,,1 of 4,,,SF-BE-r1-p0797,
33,18,PI_297130,SF-BE-r1-p0845,,,,,,,,,,,,0.090905,,,,58.7735,,PHOTOPERIOD_SENSITIVE,Sweet,Uganda,Caudatum,,1 of 4,,,SF-BE-r1-p0845,
33,19,PI_562997,SF-BE-r1-p0893,,,,,,,,,,,,0.06702,,,,18.4543,,PHOTOPERIOD_SENSITIVE,Cellulosic,Nigeria,Guinea-caudatum,,1 of 4,,,SF-BE-r1-p0893,
33,20,PI_570371,SF-BE-r1-p0941,,,,,,,,,,,,0.086719,,,,53.5244,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,,1 of 4,,,SF-BE-r1-p0941,
33,21,PI_563032,SF-BE-r1-p0989,,,,,,,,,,,,0.068893,,,,66.155,,PHOTOPERIOD_INSENSITIVE,Sweet,Japan,Bicolor,,1 of 4,,,SF-BE-r1-p0989,
33,22,PI_329864,SF-BE-r1-p1037,,,,,,,,,,,,0.07073,,,,48.7698,,PHOTOPERIOD_INSENSITIVE,Sweet,Ethiopia,,,1 of 4,,,SF-BE-r1-p1037,
33,23,PI_152591,SF-BE-r1-p1085,,,,,,,,,,,,0.086735,,,,59.8286,,PHOTOPERIOD_SENSITIVE,Cellulosic,Kenya,Caudatum,,1 of 4,,,SF-BE-r1-p1085,
33,24,PI_167093,SF-BE-r1-p1133,,,,,,,,,,,,0.099673,,,,56.4933,,PHOTOPERIOD_INSENSITIVE,Sweet,Egypt,Durra,,1 of 4,,,SF-BE-r1-p1133,
33,25,PI_563020,SF-BE-r1-p1181,,,,,,,,,,,,0.082764,,,,70.0859,,PHOTOPERIOD_SENSITIVE,Cellulosic,Nigeria,Guinea,,1 of 4,,,SF-BE-r1-p1181,
33,26,CHECK,SF-BE-r1-p1229,,,,,,,,,,,,0.055955,,,,55.7751,,,,,,,1 of 4,,,SF-BE-r1-p1229,
33,27,PI_330168,SF-BE-r1-p1277,,,,,,,,,,,,0.07122,,,,36.7241,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,1 of 4,,,SF-BE-r1-p1277,
33,28,PI_257599,SF-BE-r1-p1325,,,,,,,,,,,,0.084503,,,,78.3909,,PHOTOPERIOD_INSENSITIVE,Sweet,Ethiopia,Caudatum,,1 of 4,,,SF-BE-r1-p1325,
33,29,PI_569422,SF-BE-r1-p1373,,,,,,,,,,,,0.088465,,,,63.1442,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Caudatum,,1 of 4,,,SF-BE-r1-p1373,
33,30,PI_562990,SF-BE-r1-p1421,,,,,,,,,,,,0.084208,,,,74.3663,,PHOTOPERIOD_SENSITIVE,Cellulosic,Nigeria,Guinea,,1 of 4,,,SF-BE-r1-p1421,
33,31,PI_570254,SF-BE-r1-p1469,,,,,,,,,,,,0.076374,,,,80.9743,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Caudatum,,1 of 4,,,SF-BE-r1-p1469,
33,32,PI_570073,SF-BE-r1-p1517,,,,,,,,,,,,0.023859,,,,45.2801,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,,1 of 4,,,SF-BE-r1-p1517,
34,1,CHECK,SF-BE-r1-p0030,,,,,,,,,,,,,,,19.0382,,,,,,,,2 of 4,,,,
34,2,PI_585577,SF-BE-r1-p0078,,,,,,,,,,,,,,,4.4622,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Burundi,Durra-caudatum,,2 of 4,,,,
34,3,PI_330184,SF-BE-r1-p0126,,,,,,,,,,,,,,,3.6219,,,PHOTOPERIOD_SENSITIVE,Sweet,Ethiopia,,,2 of 4,,,,
34,4,PI_329310,SF-BE-r1-p0174,,,,,,,,,,,,,,,8.3628,,,PHOTOPERIOD_SENSITIVE,Sweet,Ethiopia,,,2 of 4,,,,
34,5,PI_330833,SF-BE-r1-p0222,,,,,,,,,,,,,,,6.4644,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,2 of 4,,,,
34,6,PI_569435,SF-BE-r1-p0270,,,,,,,,,,,,,,,9.931,,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,,2 of 4,,,,
34,7,PI_585448,SF-BE-r1-p0318,,,,,,,,,,,,,,,13.3945,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ghana,Guinea,,2 of 4,,,,
34,8,PI_152728,SF-BE-r1-p0366,,,,,,,,,,,,,,,10.0848,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Sudan,Durra,,2 of 4,,,,
34,9,PI_570087,SF-BE-r1-p0414,,,,,,,,,,,,,,,11.0304,,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,,2 of 4,,,,
34,10,PI_329585,SF-BE-r1-p0462,,,,,,,,,,,,,,,6.6655,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,2 of 4,,,,
34,11,PI_569453,SF-BE-r1-p0510,,,,,,,,,,,,,,,14.3386,,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,,2 of 4,,,,
34,12,PI_157035,SF-BE-r1-p0558,,,,,,,,,,,,,,,9.2312,,,PHOTOPERIOD_SENSITIVE,Sweet,Kenya,,,2 of 4,,,,
34,13,PI_569097,SF-BE-r1-p0606,,,,,,,,,,,,,,,12.681,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Sudan,Durra,,2 of 4,,,,
34,14,PI_329570,SF-BE-r1-p0654,,,,,,,,,,,,,,,1.5887,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,2 of 4,,,,
34,15,PI_329471,SF-BE-r1-p0702,,,,,,,,,,,,,,,6.9865,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,2 of 4,,,,
34,16,CHECK,SF-BE-r1-p0750,,,,,,,,,,,,,,,13.4797,,,,,,,,2 of 4,,,,
34,17,PI_157033,SF-BE-r1-p0798,,,,,,,,,,,,,,,13.3708,,,PHOTOPERIOD_SENSITIVE,Sweet,Kenya,Caudatum,,2 of 4,,,,
34,18,PI_297130,SF-BE-r1-p0846,,,,,,,,,,,,,,,10.113,,,PHOTOPERIOD_SENSITIVE,Sweet,Uganda,Caudatum,,2 of 4,,,,
34,19,PI_562997,SF-BE-r1-p0894,,,,,,,,,,,,,,,1.4313,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Nigeria,Guinea-caudatum,,2 of 4,,,,
34,20,PI_570371,SF-BE-r1-p0942,,,,,,,,,,,,,,,3.7395,,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,,2 of 4,,,,
34,21,PI_563032,SF-BE-r1-p0990,,,,,,,,,,,,,,,3.4867,,,PHOTOPERIOD_INSENSITIVE,Sweet,Japan,Bicolor,,2 of 4,,,,
34,22,PI_329864,SF-BE-r1-p1038,,,,,,,,,,,,,,,6.2289,,,PHOTOPERIOD_INSENSITIVE,Sweet,Ethiopia,,,2 of 4,,,,
34,23,PI_152591,SF-BE-r1-p1086,,,,,,,,,,,,,,,2.8537,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Kenya,Caudatum,,2 of 4,,,,
34,24,PI_167093,SF-BE-r1-p1134,,,,,,,,,,,,,,,11.9253,,,PHOTOPERIOD_INSENSITIVE,Sweet,Egypt,Durra,,2 of 4,,,,
34,25,PI_563020,SF-BE-r1-p1182,,,,,,,,,,,,,,,9.2277,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Nigeria,Guinea,,2 of 4,,,,
34,26,CHECK,SF-BE-r1-p1230,,,,,,,,,,,,,,,8.3828,,,,,,,,2 of 4,,,,
34,27,PI_330168,SF-BE-r1-p1278,,,,,,,,,,,,,,,3.8783,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,2 of 4,,,,
34,28,PI_257599,SF-BE-r1-p1326,,,,,,,,,,,,,,,7.8042,,,PHOTOPERIOD_INSENSITIVE,Sweet,Ethiopia,Caudatum,,2 of 4,,,,
34,29,PI_569422,SF-BE-r1-p1374,,,,,,,,,,,,,,,3.9447,,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Caudatum,,2 of 4,,,,
34,30,PI_562990,SF-BE-r1-p1422,,,,,,,,,,,,,,,8.2598,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Nigeria,Guinea,,2 of 4,,,,
34,31,PI_570254,SF-BE-r1-p1470,,,,,,,,,,,,,,,12.1611,,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Caudatum,,2 of 4,,,,
34,32,PI_570073,SF-BE-r1-p1518,,,,,,,,,,,,,,,5.6717,,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,,2 of 4,,,,
35,1,CHECK,SF-BE-r1-p0031,237,214,244,1.12,0.87,0.81,45,39,42,0.63519,,,0.4498,,,,,,,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0031 && PAN.SF-BE-r1-p0031 && LEF.SF-BE-r1-p0031,ANTHESIS && MATURITY && 
35,2,PI_585577,SF-BE-r1-p0079,162,128,144,1.87,,1.52,,,,0.093164,,,0.18451,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Burundi,Durra-caudatum,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0079 && PAN.SF-BE-r1-p0079 && LEF.SF-BE-r1-p0079,ANTHESIS && MATURITY && 
35,3,PI_330184,SF-BE-r1-p0127,146,150,151,1.46,,1.18,,,,0.26483,,,0.2547,,,,,PHOTOPERIOD_SENSITIVE,Sweet,Ethiopia,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0127 && PAN.SF-BE-r1-p0127 && LEF.SF-BE-r1-p0127,ANTHESIS && MATURITY && 
35,4,PI_329310,SF-BE-r1-p0175,228,222,225,2.15,,1.82,,,,0.068028,,,0.23808,,,,,PHOTOPERIOD_SENSITIVE,Sweet,Ethiopia,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0175 && PAN.SF-BE-r1-p0175 && LEF.SF-BE-r1-p0175,ANTHESIS && MATURITY && 
35,5,PI_330833,SF-BE-r1-p0223,147,193,197,1.40,,1.22,,,,0.26679,,,0.33278,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0223 && PAN.SF-BE-r1-p0223 && LEF.SF-BE-r1-p0223,ANTHESIS && MATURITY && 
35,6,PI_569435,SF-BE-r1-p0271,150,131,132,2.15,,1.84,,,,0.67994,,,0.29811,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0271 && PAN.SF-BE-r1-p0271 && LEF.SF-BE-r1-p0271,ANTHESIS && MATURITY && 
35,7,PI_585448,SF-BE-r1-p0319,129,154,143,1.26,,1.09,,,,0.34996,,,0.4855,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ghana,Guinea,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0319 && PAN.SF-BE-r1-p0319 && LEF.SF-BE-r1-p0319,ANTHESIS && MATURITY && 
35,8,PI_152728,SF-BE-r1-p0367,124,113,113,1.13,,0.80,,,,0.061567,,,0.35419,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Sudan,Durra,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0367 && PAN.SF-BE-r1-p0367 && LEF.SF-BE-r1-p0367,ANTHESIS && MATURITY && 
35,9,PI_570087,SF-BE-r1-p0415,140,124,138,0.96,,0.80,,,,0.81605,,,0.4869,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0415 && PAN.SF-BE-r1-p0415 && LEF.SF-BE-r1-p0415,ANTHESIS && MATURITY && 
35,10,PI_329585,SF-BE-r1-p0463,146,148,160,1.40,,1.19,,,,0.29967,,,0.29034,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0463 && PAN.SF-BE-r1-p0463 && LEF.SF-BE-r1-p0463,ANTHESIS && MATURITY && 
35,11,PI_569453,SF-BE-r1-p0511,173,168,165,1.60,,1.35,,,,0.23878,,,0.40147,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0511 && PAN.SF-BE-r1-p0511 && LEF.SF-BE-r1-p0511,ANTHESIS && MATURITY && 
35,12,PI_157035,SF-BE-r1-p0559,252,286,283,1.35,,1.12,,,,0.29038,,,0.16589,,,,,PHOTOPERIOD_SENSITIVE,Sweet,Kenya,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0559 && PAN.SF-BE-r1-p0559 && LEF.SF-BE-r1-p0559,ANTHESIS && MATURITY && 
35,13,PI_569097,SF-BE-r1-p0607,263,255,284,1.09,1.07,0.93,15,12,12,0.48199,,,0.28774,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Sudan,Durra,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0607 && PAN.SF-BE-r1-p0607 && LEF.SF-BE-r1-p0607,ANTHESIS && MATURITY && 
35,14,PI_329570,SF-BE-r1-p0655,149,146,145,1.55,,1.33,,,,0.36696,,,0.12784,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0655 && PAN.SF-BE-r1-p0655 && LEF.SF-BE-r1-p0655,ANTHESIS && MATURITY && 
35,15,PI_329471,SF-BE-r1-p0703,162,168,176,2.32,,1.99,,,,0.4768,,,0.19727,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0703 && PAN.SF-BE-r1-p0703 && LEF.SF-BE-r1-p0703,ANTHESIS && MATURITY && 
35,16,CHECK,SF-BE-r1-p0751,214,219,170,0.78,0.56,0.52,42,32,44,0.47205,,,0.25283,,,,,,,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0751 && PAN.SF-BE-r1-p0751 && LEF.SF-BE-r1-p0751,ANTHESIS && MATURITY && 
35,17,PI_157033,SF-BE-r1-p0799,133,143,149,1.00,,0.79,,,,0.49613,,,0.37868,,,,,PHOTOPERIOD_SENSITIVE,Sweet,Kenya,Caudatum,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0799 && PAN.SF-BE-r1-p0799 && LEF.SF-BE-r1-p0799,ANTHESIS && MATURITY && 
35,18,PI_297130,SF-BE-r1-p0847,184,195,189,1.78,,1.52,,,,0.25042,,,0.32839,,,,,PHOTOPERIOD_SENSITIVE,Sweet,Uganda,Caudatum,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0847 && PAN.SF-BE-r1-p0847 && LEF.SF-BE-r1-p0847,ANTHESIS && MATURITY && 
35,19,PI_562997,SF-BE-r1-p0895,91,82,86,0.58,,0.47,,,,0.26069,,,0.20615,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Nigeria,Guinea-caudatum,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0895 && PAN.SF-BE-r1-p0895 && LEF.SF-BE-r1-p0895,ANTHESIS && MATURITY && 
35,20,PI_570371,SF-BE-r1-p0943,88,80,96,0.63,,0.50,,,,0.23666,,,0.35897,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0943 && PAN.SF-BE-r1-p0943 && LEF.SF-BE-r1-p0943,ANTHESIS && MATURITY && 
35,21,PI_563032,SF-BE-r1-p0991,242,231,226,1.30,1.28,1.21,22,23,16,0.010949,,,0.20986,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,Japan,Bicolor,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0991 && PAN.SF-BE-r1-p0991 && LEF.SF-BE-r1-p0991,ANTHESIS && MATURITY && 
35,22,PI_329864,SF-BE-r1-p1039,224,199,188,0.93,0.87,0.74,29,25,26,0.49768,,,0.33832,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,Ethiopia,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p1039 && PAN.SF-BE-r1-p1039 && LEF.SF-BE-r1-p1039,ANTHESIS && MATURITY && 
35,23,PI_152591,SF-BE-r1-p1087,93,109,119,0.81,,0.64,,,,0.63573,,,0.2412,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Kenya,Caudatum,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p1087 && PAN.SF-BE-r1-p1087 && LEF.SF-BE-r1-p1087,ANTHESIS && MATURITY && 
35,24,PI_167093,SF-BE-r1-p1135,206,215,220,0.89,0.85,0.76,17,17,19,0.43942,,,0.35271,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,Egypt,Durra,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p1135 && PAN.SF-BE-r1-p1135 && LEF.SF-BE-r1-p1135,ANTHESIS && MATURITY && 
35,25,PI_563020,SF-BE-r1-p1183,141,123,88,0.61,,0.54,,,,0.33517,,,0.29466,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Nigeria,Guinea,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p1183 && PAN.SF-BE-r1-p1183 && LEF.SF-BE-r1-p1183,ANTHESIS && MATURITY && 
35,26,CHECK,SF-BE-r1-p1231,208,200,194,1.11,0.87,0.82,41,40,44,0.22859,,,0.26554,,,,,,,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p1231 && PAN.SF-BE-r1-p1231 && LEF.SF-BE-r1-p1231,ANTHESIS && MATURITY && 
35,27,PI_330168,SF-BE-r1-p1279,167,153,132,1.63,,1.30,,,,0.66667,,,0.27855,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p1279 && PAN.SF-BE-r1-p1279 && LEF.SF-BE-r1-p1279,ANTHESIS && MATURITY && 
35,28,PI_257599,SF-BE-r1-p1327,243,252,227,1.35,1.32,1.17,16,19,11,0.26611,,,0.35076,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,Ethiopia,Caudatum,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p1327 && PAN.SF-BE-r1-p1327 && LEF.SF-BE-r1-p1327,ANTHESIS && MATURITY && 
35,29,PI_569422,SF-BE-r1-p1375,146,148,141,1.08,,0.92,,,,0.40954,,,0.23664,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Caudatum,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p1375 && PAN.SF-BE-r1-p1375 && LEF.SF-BE-r1-p1375,ANTHESIS && MATURITY && 
35,30,PI_562990,SF-BE-r1-p1423,85,90,78,0.70,,0.53,,,,,,,0.30075,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Nigeria,Guinea,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p1423 && PAN.SF-BE-r1-p1423 && LEF.SF-BE-r1-p1423,ANTHESIS && MATURITY && 
35,31,PI_570254,SF-BE-r1-p1471,142,164,152,1.25,,1.00,,,,,,,0.38595,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Caudatum,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p1471 && PAN.SF-BE-r1-p1471 && LEF.SF-BE-r1-p1471,ANTHESIS && MATURITY && 
35,32,PI_570073,SF-BE-r1-p1519,76,74,75,0.61,,0.44,,,,,,,0.37939,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p1519 && PAN.SF-BE-r1-p1519 && LEF.SF-BE-r1-p1519,ANTHESIS && MATURITY && 
36,1,CHECK,SF-BE-r1-p0032,,,,,,,,,,,,,,0.78535,,,,,,,,,4 of 4,,,,
36,2,PI_585577,SF-BE-r1-p0080,,,,,,,,,,,,,,0.36953,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Burundi,Durra-caudatum,,4 of 4,,,,
36,3,PI_330184,SF-BE-r1-p0128,,,,,,,,,,,,,,0.23767,,,,PHOTOPERIOD_SENSITIVE,Sweet,Ethiopia,,,4 of 4,,,,
36,4,PI_329310,SF-BE-r1-p0176,,,,,,,,,,,,,,0.43057,,,,PHOTOPERIOD_SENSITIVE,Sweet,Ethiopia,,,4 of 4,,,,
36,5,PI_330833,SF-BE-r1-p0224,,,,,,,,,,,,,,0.32297,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,4 of 4,,,,
36,6,PI_569435,SF-BE-r1-p0272,,,,,,,,,,,,,,0.38027,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,,4 of 4,,,,
36,7,PI_585448,SF-BE-r1-p0320,,,,,,,,,,,,,,0.4815,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ghana,Guinea,,4 of 4,,,,
36,8,PI_152728,SF-BE-r1-p0368,,,,,,,,,,,,,,0.28229,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Sudan,Durra,,4 of 4,,,,
36,9,PI_570087,SF-BE-r1-p0416,,,,,,,,,,,,,,0.35628,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,,4 of 4,,,,
36,10,PI_329585,SF-BE-r1-p0464,,,,,,,,,,,,,,0.25338,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,4 of 4,,,,
36,11,PI_569453,SF-BE-r1-p0512,,,,,,,,,,,,,,0.4466,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,,4 of 4,,,,
36,12,PI_157035,SF-BE-r1-p0560,,,,,,,,,,,,,,0.39544,,,,PHOTOPERIOD_SENSITIVE,Sweet,Kenya,,,4 of 4,,,,
36,13,PI_569097,SF-BE-r1-p0608,,,,,,,,,,,,,,0.5886,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Sudan,Durra,,4 of 4,,,,
36,14,PI_329570,SF-BE-r1-p0656,,,,,,,,,,,,,,0.17083,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,4 of 4,,,,
36,15,PI_329471,SF-BE-r1-p0704,,,,,,,,,,,,,,0.40982,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,4 of 4,,,,
36,16,CHECK,SF-BE-r1-p0752,,,,,,,,,,,,,,0.57106,,,,,,,,,4 of 4,,,,
36,17,PI_157033,SF-BE-r1-p0800,,,,,,,,,,,,,,0.45561,,,,PHOTOPERIOD_SENSITIVE,Sweet,Kenya,Caudatum,,4 of 4,,,,
36,18,PI_297130,SF-BE-r1-p0848,,,,,,,,,,,,,,0.41607,,,,PHOTOPERIOD_SENSITIVE,Sweet,Uganda,Caudatum,,4 of 4,,,,
